"Date ID","Year","Month","Day","DOY","Temperature.C","Depth.cm","Volume.m3","Evaporation.cm","Precipitation.cm","total radiation","snow depth","temp.05","temp.15","temp.25","In.M.temp","Solar absorb"
18682,"2021","02","24",55,2.71632591110159,376.706647170489,3834.40662640197,0,1.0764,657.254553009688,12.8632,0.812925310183857,2.72566228939667,2.94023705240062,3.22156037527464,0.0941958356097857
18683,"2021","02","25",56,2.73082758391695,383.250579670489,3901.01574606895,0,1.2744,1260.67386115874,11.5888,0.795369316680649,2.63231712113605,2.95891344148174,3.24471755910231,0.0965720430107526
18684,"2021","02","26",57,2.60106170815845,389.992512170489,3969.64026025507,0,1.1132,1226.54316750799,10.4756,0.784235858750321,2.61989815800229,2.97736051502716,3.26898751416285,0.0991069429514031
18685,"2021","02","27",58,2.65394719235627,396.573244670489,4036.62395829732,0,1.0556,2467.16774651086,9.43,0.778575316170532,2.60846668961312,2.93980660763623,3.29436304874478,0.102015351147232
18686,"2021","02","28",59,2.65519201258536,403.096377170489,4103.0213597522,0,0.951599999999999,2634.28654515526,8.4884,0.77497845269437,2.5981829790619,2.95450470663144,3.32083664352957,0.105225680403471
18687,"2021","03","01",60,2.59542649220793,409.515509670489,4168.36017014652,0,1.0508,1558.44124977622,7.4376,0.773172684335179,2.58894526715062,2.96895378957504,3.34840045381973,0.109729026932205
18688,"2021","03","02",61,2.5774635621633,416.033842170489,4234.70871355244,0.012104296208737,1.0144,3707.31958904038,6.4232,0.387183363275085,2.43822403722146,2.93516914005176,3.37704631186339,0.115408761723851
18689,"2021","03","03",62,2.56271192383838,422.50367037428,4300.5635433587,0.0493079691627106,0.926,2410.91306470243,5.4972,0.386775991432671,2.42900507786118,2.94691419826285,3.4067657292746,0.122324409882321
18690,"2021","03","04",63,2.3813881003619,418.106242560818,4255.80318015908,0.123170883510249,0.7544,4462.52960071042,4.7428,2.51799944850683,2.56271192261636,2.56271192383849,3.43754989954856,0.129830288651641
18691,"2021","03","05",64,2.20499346875067,413.217888918662,4206.04580067435,0.0821627050923321,0.7076,4892.9273662819,4.0352,2.37422707351857,2.3813881003033,2.38138810036497,3.46938970067126,0.139236484001471
18692,"2021","03","06",65,2.05971691494619,403.575367833341,4107.89689084627,0.102016172445856,0.6548,2541.22845701793,3.4004,2.19777864378682,2.20499346868138,2.20499346876346,3.50227569782247,0.150723651630961
18693,"2021","03","07",66,1.92173821309689,393.787539813312,4008.26893657475,0.1859270791866,0.7908,5552.5951972694,2.6096,2.05123125203278,2.05971691481324,2.05971691496364,3.53619814617148,0.17200875273523
18694,"2021","03","08",67,1.79811721293328,384.103889979803,3909.70138708163,0.0828748107141839,0.7804,7613.88337433254,1.8292,1.91262956365676,1.92173821289896,1.92173821376065,3.57114699376474,0.208404402163775
18695,"2021","03","09",68,1.68652944989856,374.605544683238,3813.0200080336,0.0666884827966312,0.3484,8913.28146889359,1.4808,1.78759660183624,1.79811721291884,1.79811721395475,3.60711188450447,0.234865033407572
18696,"2021","03","10",69,1.59089404483825,364.275572042508,3707.87369367552,0.126770261344756,0.5468,4608.15929733015,1.174,1.67540310750013,1.68652944987832,1.68652947841167,3.64408216121733,0.268417942519474
18697,"2021","03","11",70,1.54073382970921,354.222235844683,3605.54319533169,0,2.3908,2261.1988745668,0.763199999999999,1.59414018472899,1.59089404484098,1.59089408819625,3.68204686881247,0.343240356083086
18698,"2021","03","12",71,1.56394344107099,348.110440169546,3543.33269277756,0,0.7972,7143.6748730383,0.0559999999999993,1.55021449678759,1.54073382973132,1.54073453862566,3.72099475752767,0.45
18699,"2021","03","13",72,1.62628208657765,338.81144449441,3448.68044572154,0.00310156216386214,0.455999999999999,7000.02366641289,0,1.56787152011151,1.56394344107184,1.56394438041207,3.76091428626294,0.83
18700,"2021","03","14",73,1.97544067789391,328.823845694946,3347.01907259165,0,0.14,19292.9938790095,0,1.63726091622277,1.62628208657708,1.62629444657125,3.80179362600039,0.83
18701,"2021","03","15",74,2.1460010192115,318.210450019809,3238.98786313186,0.0550542163525193,0.11,14010.3386589284,0,1.97419277629876,1.9754406778938,1.97553410272286,3.8436206633094,0.83
18702,"2021","03","16",75,2.41297636109169,307.426945911968,3129.22516072798,0.0307126794277599,0,29150.4003977518,0,2.14146928984849,2.14600101920763,2.14669204639586,3.88638300393612,0.83
18703,"2021","03","17",76,2.63626375975434,296.472124877976,3017.71866441501,0.0415630896147859,0,17545.2222813496,0,2.41139264936686,2.41297636109203,2.41365869461509,3.93006797647614,0.83
18704,"2021","03","18",77,2.77501889056475,285.49560302361,2905.99128065536,0.0822494218847341,0,25924.0871361899,0,2.62808545300737,2.63626375975434,2.63945835457707,3.97466263612927,0.83
18705,"2021","03","19",78,2.70300443299243,274.437708504704,2793.43562405672,0.133311838132054,0.01,27429.9122527851,0,2.7618347682706,2.77501889058823,2.78796806199176,4.02015376853546,0.83
18706,"2021","03","20",79,2.78169934608439,263.297689153304,2680.04403848185,0.111824625831104,0.13,10085.0859002368,0,2.69829990947733,2.70300443420842,2.83361915918317,4.06652789369037,0.83
18707,"2021","03","21",80,2.96000432978508,252.440644226505,2569.53278171706,0.113526992542105,0,28580.7315346481,0,2.77773133510209,2.78169934851502,3.04078249293985,4.1137712699399,0.83
18708,"2021","03","22",81,3.26657430640705,241.320194566284,2456.34039133585,0.0214647706144786,0.01,13143.9179621713,0,2.95527486583376,2.96000437436658,3.17040779835747,4.16186989805206,0.83
18709,"2021","03","23",82,3.65954573839844,230.403869349919,2345.22573471911,0.00998366611597087,0,17246.0168542256,0,3.27095314744395,3.2665746653575,3.39250279588617,4.21080952536529,0.83
18710,"2021","03","24",83,4.14053431504738,219.490506342551,2234.14122971742,0,0.03,18823.0978953013,0,3.66116223396779,3.65954477089554,3.68707085143353,4.26057565001182,0.83
18711,"2021","03","25",84,4.54630213202597,208.657110667414,2123.87069301415,0.0471412048000109,0,26837.4327724504,0,4.13927780249253,4.1404748219893,4.05359635591685,4.31115352521487,0.83
18712,"2021","03","26",85,4.81137272173322,197.669432582678,2012.02975266085,0.0346687092133584,0.08,14279.753395303,0,4.54435151208634,4.54577911371535,4.39259130511482,4.36252816365846,0.83
18713,"2021","03","27",86,4.76545036802372,200.811004473465,2044.00705958079,0.111493902589914,0.47,16852.2472557271,0,4.62908933424831,4.53609742119022,4.4191436269885,4.41468434192846,0.83
18714,"2021","03","28",87,4.8489252696898,204.265751170875,2079.17209775728,0.056568209646497,0.52,7339.10953815562,0,4.7844356860852,4.53125157221831,4.46647441202873,4.46760660502363,0.83
18715,"2021","03","29",88,5.2250386025832,207.825423561228,2115.40514940082,0,0.31,5902.95137364997,0,4.88409028418596,4.5245382282128,4.51227691349351,4.52127927093525,0.83
18716,"2021","03","30",89,5.67848801073262,211.231664161228,2150.07645564365,0,0,34542.6448495684,0,5.09119230445395,4.52175384693084,4.55543978388994,4.57568643529407,0.83
18717,"2021","03","31",90,5.82289739927342,214.327904761228,2181.59234622522,0.0177530450245215,0,21764.520153914,0,5.52779825553904,4.52646119274829,4.59600079219393,4.63081197608309,0.83
18718,"2021","04","01",91,5.58816361807368,217.406392316204,2212.92753281871,0.13419722927296,0.04,37515.0018092706,0,6.04084179364668,4.528817117762,4.63421653038665,4.68663955841486,0.83
18719,"2021","04","02",92,5.51282551610427,220.408435686931,2243.48461239223,0.151297401765766,0,33873.1751481653,0,6.3883567097883,4.53373511035875,4.67035544074974,4.74315263937187,0.83
18720,"2021","04","03",93,5.60098622543183,223.353378885165,2273.4604830027,0.117763795675153,0,38352.6384574349,0,7.00629013763375,4.54235170926091,4.70466719732877,4.8003344729086,0.83
18721,"2021","04","04",94,5.24766577959139,226.33185568949,2303.77768414813,0.185643599476331,0.32,13952.0318084048,0,6.9788937465438,4.55155743694343,4.73740342074757,4.85816811481367,0.83
18722,"2021","04","05",95,4.98682735660759,229.562452690014,2336.66115631164,0.270205168672427,0.18,25178.2014355585,0,6.78024888605353,4.56392080889862,4.76886924073068,4.91663642773084,0.83
18723,"2021","04","06",96,4.97140969815473,232.568488121341,2367.25887011271,0.246922747959141,0.03,35673.7860513503,0,6.34788420404027,4.5788143199033,4.79904596036175,4.97572208623715,0.83
18724,"2021","04","07",97,5.07188894796406,235.447805973382,2396.56675606139,0.149653117965525,0.12,27189.2492944697,0,5.99380508216609,4.60738621511257,4.82809267452865,5.03540758197679,0.83
18725,"2021","04","08",98,4.90216715171942,238.514393455416,2427.78081466608,0.227684921951412,0.34,19751.3541321677,0,5.80478678469672,4.63006335242096,4.85634286700025,5.09567522884928,0.83
18726,"2021","04","09",99,4.84194882060058,241.722949133465,2460.43993349368,0.301160121279206,0.16,33024.5994661874,0,5.64351834103547,4.65475522492375,4.88393209029044,5.15650716825015,0.83
18727,"2021","04","10",100,4.96946735074363,244.678029612186,2490.51898905128,0.167303749300468,0.02,36505.2557640596,0,5.44689689259087,4.67997913201646,4.91066283388892,5.2178853743629,0.83
18728,"2021","04","11",101,4.70179635324638,247.626966462885,2520.53551009251,0.131741313748995,0.81,8327.97580574382,0,5.33283891147153,4.70557466065634,4.93680478558639,5.27979165950041,0.83
18729,"2021","04","12",102,4.86061400470737,251.401465749136,2558.95523319338,0.182743635510919,0.05,35708.2623620016,0,5.20408722037052,4.77011494852576,4.9632704633292,5.34220767949435,0.83
18730,"2021","04","13",103,5.01263259869677,254.364962713625,2589.11995814133,0.160706719439001,0.01,38149.2602452923,0,5.04822669259869,4.7951422528148,4.98848768371312,5.40511493913094,0.83
18731,"2021","04","14",104,5.30363933382455,227.975106568467,2320.50394078978,0.102984870277768,0,39987.7333444743,0,5.00249442026649,5.01263271296705,5.04970322878995,5.46849479763151,0.83
18732,"2021","04","15",105,5.55233321152201,201.680694121631,2052.85942195584,0.111877014142405,0,34733.6818173401,0,5.29390509213528,5.30345498357161,5.24692983267346,5.53232847417613,0.83
18733,"2021","04","16",106,6.00008851174232,170.810097787066,1738.63502470843,0.11090136588527,0,40113.1470403104,0,5.5439706609817,5.53985383887112,5.44021326506419,5.5965970534688,0.83
18734,"2021","04","17",107,6.50123305126431,139.941452749015,1424.43048924032,0.145933455816731,0,35412.4896173184,0,5.99682292552859,5.75360731857927,5.75360731857927,5.66128149134243,0.83
18735,"2021","04","18",108,7.28592052695569,109.002743531101,1109.51278728694,0.104028912355211,0,43500.9873627695,0,6.50026411829936,6.12371773879261,6.12371773879261,5.7263626204021,0.83
18736,"2021","04","19",109,7.78252472853438,109.715755418746,1116.77036430934,0.12579423965688,0,45251.3087768287,0,6.56048746866844,6.07494178511411,6.07494178511411,5.79182115570469,0.83
18737,"2021","04","20",110,8.14875932421904,110.407001979089,1123.80639728451,0.117771051373514,0,47526.1817162888,0,6.83021091796104,6.07074576940789,6.07074576940789,5.85763770047347,0.83
18738,"2021","04","21",111,7.25274779133167,111.106271727715,1130.92409636924,0.346697857990105,0.03,40987.9432452589,0,7.19888618116642,6.07562346271186,6.07562346271186,5.92379275184581,0.83
18739,"2021","04","22",112,6.97239581203638,111.606614669725,1136.01696719253,0.32177802495401,0.02,50310.8011577844,0,7.51737481470906,6.08796850605171,6.08796850605171,5.99026670665222,0.83
18740,"2021","04","23",113,7.01510255517957,112.121877444771,1141.26170341849,0.251427651689081,0.01,34436.7809189081,0,7.58310474141604,6.10914602418899,6.10914602418899,6.05703986722529,0.83
18741,"2021","04","24",114,6.77264495442512,112.697490593082,1147.12073162175,0.210837701594262,0.01,48661.699415427,0,7.51616441726992,6.139667105039,6.139667105039,6.12409244723644,0.83
18742,"2021","04","25",115,6.54407893988565,113.313693691488,1153.39291519346,0.21928179738135,0,50105.8982056884,0,7.4241079501586,6.17690306238342,6.17690306238342,6.19140457755911,0.83
18743,"2021","04","26",116,7.07336368959881,113.911452694106,1159.47736073709,0.125688966040617,0,37630.790712721,0,7.31209292970556,6.21664469457494,6.21664469457494,6.25895631215636,0.83
18744,"2021","04","27",117,7.08095399362543,114.602804528066,1166.51446526715,0.138275005373945,0,49276.4609582793,0,7.19540376618255,6.25544747870231,6.25544747870231,6.32672763399136,0.83
18745,"2021","04","28",118,7.26846301724208,115.281570322692,1173.42345952101,0.174810462539392,0,33601.4356758101,0,7.16987737770359,6.29127736223677,6.29127736223677,6.39469846095882,0.83
18746,"2021","04","29",119,7.38792088474474,115.923800660152,1179.96056811766,0.210140675432447,0.03,39426.7042340915,0,7.20622629518323,6.32320425871393,6.32320425871393,6.46284865183577,0.83
18747,"2021","04","30",120,7.09223459154271,116.56070078472,1186.44342175548,0.112542582461721,0.87,9027.46239558991,0,7.39761706813249,6.35159316933459,6.35159316933459,6.53115801224985,0.83
18748,"2021","05","01",121,7.44788982458459,118.135199002258,1202.4698615434,0.134022095612114,0.92,27774.3604213014,0,7.45978930940117,6.37785130095142,6.37785130095142,6.59960630066334,0.83
18749,"2021","05","02",122,7.64932354502275,119.738217706646,1218.78660452768,0.188502858934264,0,39324.039031665,0,7.45459460476616,6.40271024153469,6.40271024153469,6.66817323437116,0.83
18750,"2021","05","03",123,7.56440921461933,120.366755647712,1225.1843415049,0.18671211207265,0.09,35471.0878185074,0,7.55007470525726,6.42669109735999,6.42669109735999,6.73683849551103,0.83
18751,"2021","05","04",124,7.37596759219628,121.087084335639,1232.51639448279,0.130632251227219,0.98,12579.8573944843,0,7.69539474962903,6.45125521912809,6.45125521912809,6.80558173708417,0.83
18752,"2021","05","05",125,7.29403499413661,122.753492884412,1249.47836749203,0.121956920713299,0.41,18497.5694962919,0,7.75451021007467,6.47710348873699,6.47710348873699,6.87438258898451,0.83
18753,"2021","05","06",126,7.25159959486598,123.858576763699,1260.72675129755,0.132963113503792,0.26,23747.3519524436,0,7.72804034541565,6.50241701005342,6.50241701005342,6.94322066403478,0.83
18754,"2021","05","07",127,7.57973413610222,124.802654450195,1270.33629167633,0.110285221789125,0.81,34516.8751395529,0,7.68330963598635,6.52854025264355,6.52854025264355,7.01207556402769,0.83
18755,"2021","05","08",128,7.86668278671982,126.319410028406,1285.77498298536,0.18481119007897,0.07,45062.2920867437,0,7.76802954555291,6.55633143223014,6.55633143223014,7.08092688577037,0.83
18756,"2021","05","09",129,8.9888403576951,127.021639638327,1292.92280978842,0,1.09,40786.3292353304,0,7.89486105856867,6.58234591246054,6.58234591246054,7.14975422713025,0.83
18757,"2021","05","10",130,9.66067550003771,128.928680438327,1312.33412077872,0,0.02,32994.1966380486,0,8.20396198702372,6.61044609570979,6.61044609570979,7.21853719308067,0.83
18758,"2021","05","11",131,9.47701612014578,129.765721238327,1320.85415835755,0.0429711750110137,0.02,18930.8486379531,0,8.81377127114854,6.63492238043904,6.63492238043904,7.28725540174437,0.83
18759,"2021","05","12",132,9.16793933245458,130.559790863316,1328.93680265054,0.0180021487386709,0.41,9928.4118161782,0,9.43309907405592,6.65948002710195,6.65948002710195,7.35588849043304,0.83
18760,"2021","05","13",133,9.50585623191989,131.768829514577,1341.24331715139,0.0203695411430078,0.08,25435.7087732403,0,9.78175335055272,6.68624122793182,6.68624122793182,7.4244161216813,0.83
18761,"2021","05","14",134,9.65753600097025,132.645500773434,1350.16674366745,0.00159527839414607,0.12,20582.7651510418,0,9.95851959726656,6.71477729188535,6.71477729188535,7.49281798927305,0.83
18762,"2021","05","15",135,9.13757944240086,133.58094629504,1359.68841930983,0.130566969038111,1.31,16857.2132393219,0,10.152658517471,6.74806115669611,6.74806115669611,7.5610738242587,0.83
18763,"2021","05","16",136,9.31474850820501,135.577420126002,1380.01004767603,0.0494810295092444,0.21,14879.2067773173,0,10.2553692886298,6.78910728182137,6.78910728182137,7.62916340096126,0.83
18764,"2021","05","17",137,9.56193991173922,136.554979896493,1389.96039415871,0.0391160320216852,0.55,24924.4862995224,0,10.2361397646686,6.83042816761127,6.83042816761127,7.69706654296965,0.83
18765,"2021","05","18",138,9.60378398397285,137.882904664471,1403.47702193246,0.121397683514902,0.01,35909.029946931,0,10.2385886787129,6.87646511897805,6.87646511897805,7.76476312911743,0.83
18766,"2021","05","19",139,9.44213779652404,138.588547780956,1410.65959400027,0.138406290193686,0.02,27220.5198217802,0,10.7307436748135,6.92281872172595,6.92281872172595,7.83223309944512,0.83
18767,"2021","05","20",140,9.38452131081857,139.287182290762,1417.77082714138,0.212173785071911,0.17,44702.1330835442,0,10.782435891824,6.9711410310818,6.9711410310818,7.89945646114437,0.83
18768,"2021","05","21",141,9.57356716633217,140.06204930569,1425.65801267138,0.14035085503359,0.2,34033.2814611318,0,10.7539772192839,7.02053995406317,7.02053995406317,7.96641329448233,0.83
18769,"2021","05","22",142,9.37897701004709,140.938739250657,1434.58162938887,0.126251733400073,0.27,24224.4017102836,0,10.7252275438614,7.0703444477449,7.0703444477449,8.03308375870423,0.83
18770,"2021","05","23",143,8.9714932665533,141.899528317257,1444.3612708983,0.23863351239746,0.52,19296.0196705814,0,10.7239487021321,7.1200226196782,7.1200226196782,8.09944809791265,0.83
